time,target_1,target_2,target_3,target_4,target_5,target_6,noise_signal_1,noise_signal_2,noise_signal_3,noise_signal_4,noise_signal_5,noise_signal_6,robot_actual_1,robot_actual_2,robot_actual_3,robot_actual_4,robot_actual_5,robot_actual_6
9.775161743164062e-06,-0.6477370909450456,-0.18714171980301886,0.04813931120306908,0.1288106530713212,0.031133833736527176,0.0,-0.6386721406276064,-0.19296147102063768,0.061555102390631694,0.11711420782700643,0.031133833736527176,0.0,0.3516483516483517,-99.82417582417582,95.03296703296704,59.824175824175825,0.04395604395604396,0.5996002664890073
0.01674509048461914,-0.6483096907686241,-0.18855694602679493,0.04790911555334801,0.13231187929373545,0.03178246136250153,0.0,-0.6239379288108984,-0.19953834495295386,0.10405565016565138,0.08250200713789327,0.03178246136250153,0.0,0.3516483516483517,-99.82417582417582,95.03296703296704,59.824175824175825,0.04395604395604396,0.5996002664890073
0.033663272857666016,-0.6483096907686241,-0.18855694602679493,0.04790911555334801,0.13231187929373545,0.03178246136250153,0.0,-0.6285050305469372,-0.16964516307154714,0.01580559413923059,0.16097189760367897,0.03178246136250153,0.0,0.3516483516483517,-99.82417582417582,95.03296703296704,59.824175824175825,0.04395604395604396,0.5996002664890073
0.05072832107543945,-0.6482152271898673,-0.18826762593962812,0.04827396401978821,0.13253825795521712,0.03180972344852224,0.0,-0.7152737123164015,-0.1569301736625789,-0.004844319710988969,0.15692736574079263,0.03180972344852224,0.0,0.3516483516483517,-99.73626373626374,95.03296703296704,59.64835164835165,0.04395604395604396,0.5996002664890073
0.06764364242553711,-0.6480316521206508,-0.1879421350368076,0.04893205906884049,0.13293392287635478,0.03185620638085449,0.0,-0.6903826950593135,-0.238295586671046,0.07672511369479992,0.12277701756932344,0.03185620638085449,0.0,-0.08791208791208792,-99.56043956043956,94.94505494505495,59.20879120879121,-0.04395604395604396,0.5996002664890073
0.08456015586853027,-0.6477241492559435,-0.18845560395979738,0.050759000660081106,0.13376896038899783,0.03199151822034875,0.0,-0.6550492655914116,-0.22561254453108653,0.05742312786286756,0.1299399575224928,0.03199151822034875,0.0,-1.1428571428571428,-98.50549450549451,94.50549450549451,58.24175824175824,-0.13186813186813187,0.5329780146568954
0.10132741928100586,-0.6474126217706567,-0.1899501852343341,0.05403276400708422,0.13423093925839646,0.03213154011764454,0.0,-0.6568453935307151,-0.18743612264800105,0.02306159934266785,0.14221094618501465,0.03213154011764454,0.0,-2.6373626373626373,-96.48351648351648,93.45054945054945,56.83516483516483,-0.13186813186813187,0.5329780146568954
0.11824703216552734,-0.6470604939597154,-0.19140499493583757,0.058067985426802124,0.13378661661756172,0.03221603600576963,0.0,-0.6495008684284811,-0.13973364464778104,0.10745626962178562,0.14114264102711607,0.03221603600576963,0.0,-4.65934065934066,-94.28571428571429,91.86813186813187,54.989010989010985,-0.13186813186813187,0.5329780146568954
0.13517022132873535,-0.6466558131580126,-0.19287772683401797,0.06286333085992545,0.13254436471186792,0.032240629877249544,0.0,-0.6586547646737536,-0.23124936914621147,0.10947372606164849,0.1305054309256048,0.032240629877249544,0.0,-7.032967032967033,-91.91208791208791,89.84615384615384,52.61538461538461,-0.13186813186813187,0.5329780146568954
0.15221524238586426,-0.6461938083556266,-0.19439869406361834,0.06827722056160347,0.13083718760785526,0.03220949946938618,0.0,-0.6401311751665772,-0.20307826961314643,0.03872211079821326,0.16895240016835816,0.03220949946938618,0.0,-9.846153846153847,-88.92307692307692,87.2967032967033,49.714285714285715,-0.13186813186813187,0.5329780146568954
0.16913819313049316,-0.6456773588528194,-0.19628075168105139,0.07493575430466903,0.12815289704339244,0.03212205931426302,0.0,-0.6506387529369343,-0.18090882075974518,0.08922881795734795,0.17419233384110952,0.03212205931426302,0.0,-13.186813186813186,-85.49450549450549,84.04395604395604,46.37362637362637,-0.13186813186813187,0.5329780146568954
