time,target_1,target_2,target_3,target_4,target_5,target_6,noise_signal_1,noise_signal_2,noise_signal_3,noise_signal_4,noise_signal_5,noise_signal_6,robot_actual_1,robot_actual_2,robot_actual_3,robot_actual_4,robot_actual_5,robot_actual_6
1.1682510375976562e-05,-0.00013087067011857933,0.7287844882805564,-0.6429663164468056,-0.24002453060709159,0.005209429165742349,0.0,0.0215133461741147,0.6930094822548701,-0.561462135047693,-0.22248224062484478,0.005209429165742349,0.0,0.26373626373626374,-99.73626373626374,94.85714285714286,59.824175824175825,0.04395604395604396,0.5996002664890073
0.016743898391723633,-0.018689403917929424,0.8568389762110032,-0.8299098286591542,-0.21880689273001258,0.009630799067667286,0.0,-0.0071961130128299945,0.8562321712027401,-0.7795077587171191,-0.23620814008431035,0.009630799067667286,0.0,0.26373626373626374,-99.73626373626374,94.85714285714286,59.824175824175825,0.04395604395604396,0.5996002664890073
0.03347468376159668,-0.036652880440663727,0.9339960217641052,-0.9514916103502488,-0.19210187080033925,0.014267814630458772,0.0,-0.02594642832855787,0.9103051381790753,-0.9441963055460751,-0.1880018174682687,0.014267814630458772,0.0,0.26373626373626374,-99.73626373626374,94.85714285714286,59.824175824175825,0.04395604395604396,0.5996002664890073
0.050641536712646484,-0.05532641085506021,0.9952946842182163,-1.0545004767801893,-0.1590191211547462,0.019387494027949564,0.0,-0.09181256012419084,1.0118641701240743,-0.9988725480143359,-0.1483920703080954,0.019387494027949564,0.0,0.3516483516483517,-99.73626373626374,94.85714285714286,59.56043956043956,0.04395604395604396,0.5329780146568954
0.0676121711730957,-0.07379620362589928,1.0421151750339392,-1.1385465089813254,-0.12447769886384365,0.024694444878783372,0.0,-0.038674782068908044,1.0660258449757716,-1.149213707567463,-0.10181744022890118,0.024694444878783372,0.0,0.5274725274725275,-99.38461538461539,94.68131868131869,59.032967032967036,-0.21978021978021978,0.5329780146568954
0.08454060554504395,-0.09221708412147711,1.0755017546337635,-1.2024460565428394,-0.09301902276011478,0.030047702123776984,0.0,-0.10921448291223176,1.0622250648430065,-1.234701310046898,-0.09837829664540326,0.030047702123776984,0.0,0.6153846153846154,-98.06593406593407,94.06593406593407,57.97802197802198,-0.4835164835164835,0.5329780146568954
0.10171103477478027,-0.11096307354210923,1.1097106002864745,-1.2712142818351104,-0.0551456147780156,0.03575129954579867,0.0,-0.10132872160507993,1.1293801391938527,-1.2733010661485609,-0.03822248390516517,0.03575129954579867,0.0,0.08791208791208792,-95.95604395604396,92.92307692307692,56.30769230769231,-0.5714285714285714,0.5329780146568954
0.11867117881774902,-0.1294125728200595,1.1042268746117267,-1.271376627149783,-0.041282080674144836,0.04626803185088328,0.0,-0.16790552052941923,1.105048412579863,-1.2778140801584812,-0.02935070060107814,0.04626803185088328,0.0,-0.8791208791208791,-93.49450549450549,91.16483516483517,54.37362637362637,-0.5714285714285714,0.5329780146568954
0.13548994064331055,-0.14771805460963636,1.1040776256548144,-1.2755551391268254,-0.034918329584147124,0.05383076948235813,0.0,-0.08904571582349236,1.0845795069813122,-1.3037763331558654,0.05939598609363716,0.05383076948235813,0.0,-1.8461538461538463,-91.2967032967033,89.31868131868131,51.91208791208791,-0.5714285714285714,0.5329780146568954
0.15266132354736328,-0.16634957651205118,1.1078617420831147,-1.2859146144612723,-0.0275077606496565,0.05946968536861229,0.0,-0.1478239840367272,1.0844521728366945,-1.345568614368403,0.011763771732522285,0.05946968536861229,0.0,-2.989010989010989,-87.86813186813187,86.24175824175825,48.57142857142857,-0.5714285714285714,0.5329780146568954
